82,1,10,1,1,336,346,1746,14,68,0,9,4,4,134,90,3852,7,56,14,10,2,2,432,760,17227,22,21,2,8,5,5,257,334,6032,14,1,4,11,4,4,373,417,4575,16,23,5,4,13,13,390,535,10052,18,7,5,6,12,12,322,441,12654,16,9,6,2,6,6,362,471,5378,17,86,4,6,17,17,254,383,7518,15,44,27,3,7,7,874,941,31288,24,0,2035,262,2038,51,63,207,
84,4,1,11,11,346,429,6708,15,93,15,1,12,12,569,753,19074,20,9,4,6,9,9,345,362,5576,14,44,9,0,15,15,503,564,14337,17,36,7,5,14,14,456,482,11749,16,97,2,7,3,3,246,335,7269,13,17,3,6,4,4,312,365,10029,14,57,1,8,2,2,180,203,3528,10,94,3,10,1,1,325,335,5935,13,70,3,8,0,0,302,356,8648,13,1,1734,2039,36,63,15,139,
30,0,10,2,2,136,158,993,8,43,1,10,0,0,243,234,5602,11,29,0,3,2,2,191,222,2136,10,42,3,4,3,3,397,419,2969,14,87,7,4,2,2,334,441,3948,14,49,8,2,10,10,528,552,11549,16,41,7,3,7,7,444,562,8386,16,68,1,4,12,12,222,248,4374,11,35,12,0,8,8,658,579,16785,16,84,3,3,9,9,276,311,5114,11,0,1566,6,2047,3,63,153,77,75,65,15,41,43,29,84,101,47,67,96,30,68,87,49,99,89,42,35,
84,3,7,9,9,206,259,6480,11,42,4,9,3,3,376,346,4914,13,9,4,6,8,8,242,288,4779,11,13,8,3,5,5,501,604,10383,17,98,0,8,2,2,250,310,7009,11,12,10,5,4,4,553,629,11556,17,64,0,5,8,8,225,222,2492,10,57,3,4,3,3,286,411,3797,14,95,15,1,8,8,743,817,20832,20,37,5,6,5,5,502,437,7922,14,0,1570,6,1854,3,63,147,
55,2,7,5,5,394,410,4942,15,22,10,6,12,12,508,758,18354,21,86,3,5,13,13,333,448,5297,16,41,12,7,10,10,602,721,14966,20,48,7,5,5,5,610,715,7223,20,30,9,7,4,4,281,384,7492,14,59,9,9,8,8,380,512,14099,17,101,7,10,10,10,341,475,12541,16,29,0,6,3,3,150,135,2974,8,67,3,4,14,14,418,637,6065,19,1,1846,2047,4,63,3,6,
87,4,6,13,13,281,349,6936,13,106,15,4,13,13,540,737,14805,20,98,9,8,18,18,448,688,15767,19,48,7,7,10,10,540,516,8781,16,69,5,5,15,15,592,662,5692,19,84,7,10,14,14,255,379,11570,14,41,5,6,7,7,406,496,7042,16,32,9,6,7,7,358,504,10193,16,101,5,13,5,5,208,258,7918,11,16,3,7,9,9,293,465,4873,16,1,1764,2046,38,63,15,9,
104,3,4,7,7,460,481,9819,13,75,13,0,0,0,771,627,16231,15,64,1,1,4,4,322,308,2857,10,57,2,1,1,1,331,296,2116,10,44,1,2,6,6,464,355,4408,11,69,0,2,4,4,428,440,1708,12,82,4,4,0,0,476,642,4353,15,21,1,3,3,3,215,195,2899,8,23,0,5,3,3,202,221,2832,8,25,2,6,2,2,208,177,2665,8,1,1147,2047,6,63,3,74,
45,0,9,6,6,328,295,6856,13,26,0,5,6,6,149,194,3310,11,105,2,8,3,3,202,177,5473,10,17,11,8,2,2,453,565,14058,18,47,1,7,2,2,251,256,4422,12,106,12,5,9,9,592,600,17966,19,75,9,4,12,12,559,533,11168,18,69,7,0,5,5,516,554,7964,18,37,0,4,13,13,281,356,4919,14,84,5,3,8,8,305,335,5647,14,0,1968,4,1974,3,63,44,
0,0,0,0,0,132,0,0,0,54,0,1,0,0,205,66,367,2,95,0,1,0,0,196,104,1412,3,2,0,0,0,0,481,394,2077,5,11,0,2,0,0,311,268,1430,4,35,1,0,1,1,393,310,1415,5,45,0,0,1,1,181,148,1555,3,75,2,0,0,0,372,383,2231,5,29,1,0,1,1,209,103,1071,3,74,0,0,0,0,221,320,837,5,0,297,1983,2046,63,63,84,
1,1,7,1,1,292,260,2330,11,74,2,8,2,2,203,245,2494,11,29,2,1,2,2,246,357,3927,13,45,1,6,3,3,184,205,4415,9,75,3,2,2,2,200,250,6818,11,64,1,4,5,5,315,354,4109,13,84,2,3,4,4,328,427,7570,14,101,16,2,0,0,553,638,17518,17,94,0,0,3,3,430,464,1293,15,80,4,0,3,3,654,649,5460,17,0,1564,6,2039,3,63,180,109,78,41,15,29,101,64,75,43,30,67,20,84,45,94,74,81,17,80,1,
47,6,2,6,6,445,404,10597,15,104,2,1,7,7,352,364,9394,14,106,1,3,10,10,296,291,5895,12,93,10,2,6,6,580,530,12134,17,57,2,1,7,7,320,316,3416,13,46,4,5,1,1,294,301,5403,12,10,3,4,1,1,334,305,6965,13,87,0,7,5,5,149,155,4546,9,69,2,1,4,4,333,288,4086,12,75,0,4,8,8,133,214,7079,11,1,1781,2047,4,63,3,0,
21,2,5,9,9,390,391,6097,16,9,1,5,14,14,266,270,4070,13,17,15,7,8,8,490,545,18193,19,19,6,6,8,8,390,462,10215,18,8,13,1,12,12,553,763,16808,23,35,4,8,6,6,269,284,11334,14,98,1,9,7,7,241,288,9389,14,32,8,8,8,8,284,460,13029,18,10,7,4,3,3,454,542,12005,19,5,4,8,7,7,242,297,4531,14,1,2274,1974,0,63,0,97,
30,1,6,16,16,256,296,6479,11,71,7,4,16,16,394,481,9964,15,39,14,3,6,6,688,680,16863,18,41,6,1,6,6,615,590,7791,17,9,4,1,10,10,362,308,6679,12,22,4,7,5,5,246,346,10248,13,74,1,9,3,3,258,370,4022,13,42,1,4,2,2,139,150,2858,8,32,5,8,2,2,436,510,8440,16,91,2,9,2,2,205,295,3104,11,1,1648,2047,0,63,0,175,
2,10,4,5,5,474,438,9951,16,8,1,5,6,6,392,441,5750,16,101,3,3,13,13,286,324,8748,14,106,18,4,6,6,724,842,24889,22,18,7,1,5,5,650,713,12014,21,82,6,8,2,2,488,669,4406,20,63,1,9,1,1,254,267,3976,12,69,4,2,5,5,508,445,5869,16,43,3,15,2,2,221,185,4408,11,67,3,7,8,8,305,402,10265,15,1,1945,1847,0,63,0,6,
67,5,5,5,5,348,437,5682,13,63,3,5,2,2,242,376,9034,12,30,1,9,4,4,170,178,2733,8,11,4,7,2,2,354,359,7010,12,9,1,5,4,4,168,195,3102,9,12,5,1,1,1,447,420,7724,13,47,14,3,6,6,627,701,16845,17,53,7,2,9,9,517,409,7382,13,102,2,5,6,6,276,362,2940,12,14,3,4,13,13,334,447,7273,13,0,1378,262,2047,51,63,79,
3,4,7,12,12,315,439,6617,17,7,2,6,17,17,345,424,10420,16,10,10,2,7,7,556,689,15104,21,21,11,3,9,9,474,712,7975,21,44,23,4,12,12,793,929,28783,25,77,8,11,5,5,406,509,12029,18,18,8,9,5,5,481,632,10047,20,5,2,9,6,6,246,352,5497,15,9,1,11,6,6,239,343,4918,15,74,3,12,10,10,322,479,9566,17,1,2091,2046,0,63,0,71,
18,6,10,9,9,382,510,10651,19,96,5,8,13,13,361,565,9782,20,53,3,12,16,16,367,409,12415,17,21,4,9,7,7,283,464,5322,18,43,10,11,4,4,427,446,16588,18,64,8,9,21,21,430,520,15870,19,69,7,3,14,14,572,685,8138,22,17,14,5,16,16,528,735,17569,23,7,7,7,18,18,342,433,11580,18,56,13,6,9,9,468,536,11572,20,0,2376,0,1974,16,63,304,
14,2,10,5,5,217,286,7279,12,51,2,7,3,3,304,353,8408,14,66,1,10,5,5,273,266,4768,11,52,7,5,4,4,234,245,8871,11,18,5,12,5,5,442,557,7717,17,107,3,5,12,12,279,386,4435,14,59,23,3,11,11,765,981,28496,23,10,12,1,8,8,734,846,16262,22,86,3,5,9,9,286,327,4777,13,9,2,6,9,9,284,284,3200,12,0,1827,4,1983,3,63,231,
9,7,3,18,18,368,432,10057,17,60,11,2,13,13,366,476,13974,18,11,14,0,12,12,750,822,18405,24,67,5,6,9,9,413,409,7098,17,84,2,5,16,16,241,310,9001,14,44,7,8,3,3,433,504,13986,19,2,4,11,4,4,265,251,9476,13,26,1,6,2,2,176,227,3167,12,105,4,10,0,0,293,379,8277,16,75,0,9,3,3,182,246,7435,13,1,2253,1975,256,63,48,88,
45,4,6,14,14,366,342,18540,14,26,5,4,11,11,312,302,6672,13,99,9,4,9,9,516,615,24224,19,42,1,4,9,9,393,359,7899,14,46,17,2,4,4,695,956,30241,24,50,2,10,8,8,204,243,3990,11,21,7,5,5,5,371,354,9704,14,13,1,7,9,9,278,343,5798,14,36,3,9,5,5,255,273,5305,12,93,6,6,7,7,380,470,10227,16,1,1902,1983,256,63,48,121,
0,0,0,0,0,1800,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,2500,0,0,0,1,0,2047,2047,63,63,0,
103,1,4,22,22,269,308,11486,14,67,7,6,20,20,463,517,15302,19,65,12,3,18,18,461,581,16445,20,34,18,4,20,20,631,835,31976,24,16,6,2,20,20,374,613,13752,21,43,5,5,5,5,383,428,9623,17,82,1,11,5,5,354,555,4318,20,88,2,11,6,6,203,229,5595,12,93,9,11,1,1,343,383,10167,16,20,2,8,8,8,182,232,4739,12,1,2279,1974,0,63,3,265,
39,9,9,13,13,496,622,13582,20,19,5,8,12,12,370,506,8934,18,101,7,9,9,9,263,347,7254,15,45,6,7,8,8,407,565,11599,19,41,5,4,12,12,496,761,7097,22,61,6,8,4,4,505,483,9466,17,14,9,6,8,8,409,475,8174,17,56,15,6,7,7,651,931,17702,24,53,3,5,13,13,473,521,9789,18,42,3,8,12,12,442,554,10775,19,0,2061,0,2038,0,63,41,
65,13,0,4,4,551,604,13438,15,85,4,5,15,15,367,501,9139,13,53,3,3,12,12,513,458,4482,13,5,2,1,14,14,286,385,4481,11,75,12,1,6,6,685,559,13603,14,46,3,10,0,0,394,355,5646,11,109,5,8,1,1,474,368,4399,11,25,0,6,5,5,154,132,2141,7,64,0,5,4,4,172,230,3192,9,21,1,5,0,0,197,164,1382,8,1,1223,2047,38,63,15,89,
59,3,3,7,7,414,406,6067,12,13,14,0,15,15,575,663,14547,16,93,4,2,7,7,539,466,7109,13,9,7,0,9,9,344,349,5854,11,36,7,1,22,22,548,668,11708,16,104,0,10,3,3,251,237,5235,9,19,3,7,3,3,303,348,7582,11,74,1,6,3,3,263,411,6996,12,72,1,8,3,3,252,216,3919,9,65,0,7,0,0,156,108,3520,6,1,1275,2047,38,63,15,144,
40,11,10,13,13,398,527,19189,20,8,11,8,8,8,473,558,12099,21,51,12,10,18,18,329,370,21583,17,13,9,12,23,23,374,605,21434,22,64,5,12,13,13,249,309,6432,15,14,9,18,10,10,293,430,9559,18,69,8,12,19,19,496,533,11858,21,1,13,4,14,14,826,751,18599,25,26,9,10,16,16,319,432,8245,18,47,11,10,21,21,459,625,21331,22,0,2594,0,1828,0,63,59,
49,1,6,8,8,351,369,5363,15,59,6,10,7,7,299,306,12225,14,9,4,5,8,8,207,232,3852,12,93,7,6,3,3,345,405,10303,16,20,4,10,8,8,205,207,4790,11,69,9,5,15,15,563,549,9249,19,65,3,3,17,17,317,376,7977,16,30,6,7,21,21,323,370,10733,15,41,11,3,14,14,593,555,9451,19,22,6,6,21,21,441,482,21691,18,0,2170,0,1958,0,63,23,
41,1,1,0,0,347,236,848,5,33,0,0,0,0,304,361,69,6,27,0,0,1,1,127,246,570,5,98,0,0,0,0,227,300,409,5,43,1,1,0,0,332,310,2967,5,53,0,0,0,0,215,123,392,3,68,0,0,0,0,268,331,2246,5,44,1,1,0,0,289,350,606,6,71,0,0,0,0,100,0,0,1,14,1,1,0,0,289,244,1245,5,1,355,2047,2047,63,63,131,
106,12,5,6,6,443,566,11808,19,104,4,8,8,8,337,389,10215,16,28,1,4,10,10,214,391,4208,16,41,6,8,7,7,415,516,10079,18,36,7,11,11,11,294,379,8665,16,93,7,11,6,6,417,525,13401,19,42,7,4,10,10,555,684,9850,21,11,13,4,16,16,676,920,21245,25,20,0,10,12,12,228,253,3522,13,2,7,3,9,9,462,625,9595,20,0,2184,4,1974,3,63,126,
23,2,8,3,3,255,292,4434,14,67,1,13,6,6,301,415,9369,17,104,2,8,11,11,467,508,9621,19,26,3,10,6,6,217,263,5528,13,25,10,11,1,1,319,389,10595,16,9,5,3,20,20,336,519,8328,19,41,6,5,11,11,425,503,9415,18,64,2,5,15,15,374,531,6085,19,93,20,2,9,9,561,734,17576,23,74,14,3,16,16,647,713,20207,22,0,2247,4,2046,3,63,103,
11,1,10,4,4,405,392,10384,16,62,1,12,7,7,251,320,6033,15,41,7,4,5,5,457,600,10879,21,101,4,8,5,5,230,278,7240,14,51,5,10,9,9,319,559,10648,20,81,7,2,9,9,399,443,10982,18,106,11,2,21,21,443,656,19951,22,54,10,5,10,10,529,663,12321,22,29,6,5,19,19,395,451,10238,18,76,9,4,11,11,423,456,10803,18,0,2319,0,2038,0,63,107,
86,2,10,6,6,202,205,5985,11,29,1,6,4,4,233,265,4162,13,81,2,7,5,5,426,443,6596,17,66,2,8,4,4,226,208,4310,11,21,4,4,2,2,402,416,8859,16,10,6,1,10,10,598,528,7678,18,26,8,4,7,7,334,383,7912,15,14,6,3,11,11,366,422,7397,16,2,8,1,8,8,454,573,11425,19,9,7,3,12,12,452,453,15141,17,0,2093,0,2038,0,63,292,
39,12,8,5,5,576,802,13377,23,41,1,8,9,9,375,551,3330,19,30,1,12,5,5,229,283,3648,13,16,3,16,6,6,228,235,6164,12,9,2,11,9,9,325,449,6634,17,70,14,4,11,11,643,854,17853,24,13,11,6,26,26,515,773,17298,23,34,10,2,21,21,537,611,17629,20,110,6,5,23,23,322,517,7746,18,44,13,4,4,4,649,742,17323,22,0,2154,0,2046,0,63,94,
54,6,1,11,11,656,700,12293,19,110,2,6,15,15,284,375,6901,14,46,14,3,8,8,642,645,19410,18,30,10,2,12,12,395,446,9643,15,71,7,3,14,14,390,426,8705,15,74,4,5,6,6,400,413,7513,14,96,2,12,4,4,236,283,9198,11,90,1,8,9,9,186,185,5584,9,104,1,9,5,5,275,317,2452,12,12,6,6,2,2,380,462,9104,15,1,1675,1983,4,63,3,144,
98,6,3,12,12,359,369,9298,13,107,1,2,9,9,290,267,5321,11,86,5,0,9,9,341,324,4291,12,67,10,2,10,10,586,538,13344,16,74,6,1,13,13,476,465,7294,15,21,1,3,3,3,314,379,6069,13,101,2,8,3,3,147,79,3780,6,7,3,5,2,2,176,174,2692,9,65,0,9,1,1,207,209,2659,10,42,1,4,3,3,349,371,3233,13,1,1606,2047,256,63,48,44,
69,3,11,6,6,302,307,7440,13,74,2,7,7,7,267,289,10117,13,93,6,2,5,5,486,618,12911,19,86,3,7,3,3,229,241,5152,11,2,3,6,4,4,274,404,6382,15,106,10,2,13,13,546,441,15564,16,62,7,5,9,9,378,279,6822,12,82,10,5,9,9,771,1028,12423,25,98,5,3,11,11,422,400,10679,15,110,0,4,18,18,254,228,7823,11,0,1890,0,1983,48,63,165,
19,5,5,7,7,552,525,8043,17,68,7,1,10,10,318,328,7282,13,93,32,3,6,6,817,1080,31218,25,16,2,6,18,18,321,377,8837,14,88,9,6,4,4,409,581,12242,18,27,2,13,2,2,243,312,2970,13,73,2,9,9,9,572,666,4583,19,26,6,12,6,6,353,375,6427,14,74,5,11,6,6,417,439,9714,15,29,2,11,11,11,360,476,7939,16,1,1825,1983,0,63,0,0,
68,0,9,5,5,199,175,4676,10,77,0,6,3,3,297,323,3948,13,1,4,4,3,3,404,412,5022,15,14,8,2,3,3,301,385,10415,15,41,2,7,1,1,305,319,1888,13,63,16,0,2,2,674,651,16562,19,30,3,6,7,7,306,267,5353,12,102,3,2,11,11,347,344,9781,14,43,4,2,12,12,506,515,8297,17,26,2,5,14,14,269,373,5216,14,0,1870,0,2036,0,63,166,
0,0,0,0,0,2500,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,2047,2047,63,63,0,
8,4,4,7,7,410,570,13479,18,17,2,7,6,6,280,307,8949,13,96,4,9,7,7,269,248,5424,11,47,3,10,2,2,319,340,9493,14,104,0,12,7,7,279,291,4300,13,74,9,5,15,15,543,523,16295,17,57,4,2,13,13,363,417,5372,15,63,4,1,24,24,433,617,18903,19,2,13,3,17,17,453,507,16152,17,46,10,3,11,11,447,521,14369,17,0,1939,0,1972,0,63,183,
41,8,4,11,11,638,502,13404,16,47,3,3,11,11,464,432,5307,14,57,3,2,8,8,330,388,5158,14,34,9,2,8,8,460,452,16661,15,30,4,7,11,11,289,257,8612,11,17,6,6,7,7,381,378,9686,13,29,2,6,5,5,221,261,4411,11,91,2,4,10,10,212,234,4910,11,101,2,4,9,9,240,255,7308,11,18,4,8,8,8,338,395,9470,14,1,1629,2038,0,63,0,244,
70,0,0,1,1,330,443,401,9,9,2,0,1,1,347,384,4815,9,46,2,0,0,0,455,528,2513,11,26,3,0,1,1,218,247,2575,7,8,1,0,3,3,325,282,2846,8,36,0,3,0,0,157,138,1704,5,74,0,2,0,0,220,314,1327,8,94,0,1,0,0,255,236,4114,7,1,0,0,0,0,243,313,0,8,86,0,2,0,0,100,38,236,2,1,691,2047,2039,63,63,45,
20,2,0,1,1,214,210,1554,6,67,2,0,3,3,378,419,2342,9,16,0,0,2,2,226,248,381,7,98,2,1,0,0,344,441,3266,9,47,3,0,1,1,439,529,4103,10,5,0,2,0,0,184,109,697,4,65,0,3,0,0,231,212,1535,6,74,0,2,0,0,174,189,622,6,41,0,1,1,1,337,319,773,8,101,1,1,0,0,239,294,2088,7,1,644,2047,2047,63,63,272,
74,18,6,11,11,526,636,20149,22,41,17,5,7,7,628,804,20374,24,99,5,3,12,12,403,499,10042,19,101,6,8,16,16,275,344,10370,16,30,4,12,17,17,237,287,9487,14,103,6,15,11,11,321,337,12899,15,14,3,9,7,7,227,349,6981,16,79,3,10,11,11,223,306,6927,15,17,13,10,4,4,376,456,12798,18,93,8,7,5,5,408,613,15299,21,1,2396,1974,256,63,48,85,
43,2,14,5,5,303,334,6602,15,16,0,8,11,11,178,219,5002,11,29,1,7,9,9,185,254,4947,13,93,11,8,4,4,483,639,14000,21,109,5,7,4,4,448,581,7730,20,47,7,5,17,17,484,529,16298,19,98,9,3,15,15,495,647,19773,21,86,3,5,16,16,302,402,7894,16,46,17,4,8,8,671,749,20818,22,32,6,2,10,10,384,505,8351,18,0,2198,4,1982,3,63,2,
74,0,0,0,0,285,0,0,1,83,0,0,0,0,285,0,0,1,47,0,0,0,0,285,20,0,1,9,0,0,0,0,100,0,0,1,48,0,0,0,0,285,0,0,1,67,0,0,0,0,240,285,0,2,49,0,0,0,0,324,298,0,2,91,0,0,0,0,100,0,0,1,7,0,0,0,0,100,0,0,1,18,0,0,0,0,149,127,0,1,0,58,2047,2047,63,63,0,
55,0,1,0,0,225,231,994,4,8,1,1,0,0,253,186,1388,4,35,1,1,0,0,257,298,1155,5,2,0,1,0,0,159,7,0,1,76,0,1,0,0,230,288,931,5,7,0,1,1,1,149,198,525,4,67,2,0,0,0,370,290,759,5,51,1,0,0,0,222,238,1362,4,75,0,1,2,2,115,195,2468,4,11,1,0,0,0,308,408,1576,6,0,338,2047,2047,63,63,96,
57,4,6,8,8,339,435,5144,16,74,10,3,12,12,499,463,16182,17,26,4,2,13,13,294,390,6888,15,109,14,4,4,4,653,522,14174,18,69,3,2,16,16,444,437,9028,16,51,1,10,6,6,211,260,6784,12,72,7,5,4,4,434,431,13764,16,7,1,12,8,8,187,178,6904,10,46,5,3,3,3,334,429,9702,16,9,1,6,9,9,218,273,5693,13,1,1984,2047,0,63,0,52,
104,7,2,17,17,483,722,12671,22,34,5,5,15,15,497,508,16723,18,2,11,6,13,13,427,540,11076,19,44,23,8,12,12,605,702,22176,21,107,3,4,20,20,324,527,7560,18,93,4,13,9,9,274,369,7398,15,74,7,8,8,8,445,590,11458,20,20,3,9,7,7,189,253,4086,13,75,5,10,9,9,246,267,8765,13,67,5,10,8,8,382,464,10237,17,1,2149,2047,0,63,48,156,
26,11,3,9,9,385,442,7540,15,16,4,4,19,19,357,456,8019,15,98,10,3,19,19,492,614,15548,18,44,4,2,12,12,496,582,8208,17,74,14,0,16,16,542,617,17661,18,106,4,8,2,2,376,508,7884,16,72,3,4,1,1,242,154,3905,9,21,1,11,1,1,206,234,7239,11,2,1,12,3,3,293,286,5581,12,1,2,8,0,0,289,295,2872,12,1,1731,1982,260,63,51,173,
41,1,5,2,2,302,365,1587,13,53,1,9,2,2,216,179,3490,9,16,0,5,4,4,233,326,3583,12,47,3,6,0,0,365,354,6013,13,2,0,7,3,3,235,245,2301,11,14,5,2,11,11,338,391,5293,14,98,13,1,10,10,594,535,13690,16,93,9,1,11,11,671,754,8639,19,43,2,2,11,11,504,527,6581,16,23,3,1,19,19,348,411,7347,14,0,1613,256,1983,48,63,414,
53,0,7,4,4,405,407,4457,15,93,3,9,5,5,300,410,7329,15,11,8,11,3,3,474,554,13408,17,38,1,10,5,5,287,470,5216,16,102,1,7,4,4,207,196,4626,10,18,7,4,12,12,613,678,11984,19,36,15,1,20,20,588,808,11101,21,5,13,1,19,19,560,845,19358,21,104,2,2,9,9,478,552,2839,17,48,6,7,12,12,536,527,10323,17,0,1777,0,1847,0,63,205,
101,9,11,10,10,268,403,9214,16,104,4,10,11,11,378,536,10052,19,48,8,9,7,7,404,512,9494,18,19,10,9,16,16,372,568,11743,19,96,13,10,21,21,443,646,20604,21,45,5,14,14,14,329,324,10686,14,53,11,9,13,13,694,738,10399,22,98,8,8,17,17,420,676,12609,21,16,12,6,22,22,444,777,16568,23,47,10,8,19,19,475,609,15767,20,0,2189,0,1958,0,63,143,
44,4,11,7,7,323,394,10635,16,99,4,12,14,14,306,354,24861,16,43,9,8,7,7,373,406,18793,17,104,4,8,9,9,321,388,6685,16,83,8,5,7,7,254,381,7031,16,25,5,5,19,19,306,335,8941,15,106,12,2,21,21,620,690,27798,22,82,11,9,18,18,472,734,16914,23,9,13,3,16,16,501,527,14463,19,79,2,11,19,19,232,285,3181,14,0,2291,6,1974,3,63,50,
68,6,2,4,4,408,424,10687,14,99,3,5,6,6,431,380,8029,13,9,3,3,6,6,321,287,5643,11,20,0,3,8,8,214,216,2625,10,1,1,0,0,0,620,439,984,14,14,4,3,3,3,213,224,4335,10,65,1,2,2,2,237,296,2233,11,3,4,1,3,3,215,285,5250,11,42,4,1,7,7,318,356,4742,13,78,0,9,4,4,280,356,5152,13,1,1550,2039,4,63,3,215,
41,23,9,14,14,677,729,22243,24,14,17,7,29,29,451,724,20267,24,57,7,6,21,21,334,492,9433,19,74,7,5,39,39,494,729,16493,24,71,9,9,28,28,421,618,17970,22,107,7,14,14,14,340,440,14907,18,47,9,13,12,12,448,603,12922,21,93,5,13,9,9,242,298,9149,15,1,7,9,6,6,557,687,7975,23,2,5,15,11,11,419,457,11812,19,1,2503,1980,0,63,48,125,
98,12,6,12,12,484,621,21610,19,50,1,9,10,10,243,329,2783,13,75,9,5,8,8,344,445,10637,16,47,22,8,14,14,635,805,29639,21,89,2,3,11,11,551,522,4525,17,9,4,6,12,12,286,414,9403,15,107,2,9,16,16,224,329,8082,13,35,7,10,12,12,372,475,13492,16,101,5,12,13,13,273,335,10345,13,2,11,10,7,7,420,528,10667,17,1,1851,1982,0,63,1,166,
29,8,1,13,13,500,681,12457,19,68,6,1,9,9,293,347,6812,13,57,2,3,6,6,250,374,3571,14,35,5,3,5,5,359,379,5591,14,1,5,2,4,4,607,508,4837,16,74,4,5,3,3,324,406,4371,14,96,2,7,4,4,270,399,7555,14,87,1,8,3,3,142,158,2923,9,12,3,3,3,3,373,419,4429,15,104,0,3,3,3,266,321,2016,13,1,1733,2039,262,63,51,283,
75,4,1,7,7,377,415,7470,16,28,3,0,14,14,337,371,4372,15,14,11,4,11,11,385,399,13543,15,45,5,2,10,10,472,389,7645,15,67,5,4,10,10,419,423,7875,16,94,0,5,1,1,258,290,4132,13,9,4,6,1,1,303,330,4791,14,84,1,5,3,3,174,197,5954,11,55,1,5,6,6,295,269,4928,12,29,2,7,2,2,247,237,6205,11,1,1957,1983,256,63,48,19,
84,3,5,6,6,219,293,8842,14,53,3,6,13,13,353,343,12947,15,7,2,10,11,11,240,249,12337,13,78,6,10,8,8,402,499,11705,18,12,6,6,7,7,372,364,9498,16,11,11,4,15,15,644,738,17144,23,25,4,3,6,6,281,323,7986,15,73,6,6,12,12,702,674,7161,22,57,4,6,4,4,310,427,3253,17,2,12,3,13,13,510,589,16592,20,0,2244,0,1956,0,63,199,
23,3,7,11,11,319,441,6987,17,9,3,10,10,10,294,354,5658,15,53,7,7,15,15,443,470,13228,17,74,11,8,9,9,445,623,18958,20,89,7,4,11,11,550,609,9812,20,75,4,10,13,13,293,503,11855,18,17,12,7,6,6,384,498,11663,18,98,9,7,12,12,420,663,14549,20,54,3,3,12,12,318,463,3831,17,41,4,5,8,8,355,502,5270,18,1,2074,2047,0,63,0,44,
71,3,11,4,4,275,371,5707,14,67,0,5,1,1,268,233,3885,11,7,2,10,5,5,239,253,7148,11,101,0,9,4,4,151,170,4384,9,47,4,4,2,2,269,254,5699,11,28,1,4,8,8,334,319,4663,13,9,1,2,14,14,277,341,4826,14,33,7,2,14,14,490,509,7863,17,75,1,0,10,10,482,522,5894,17,93,27,2,8,8,706,752,26910,21,0,1901,0,2046,3,63,110,
84,3,4,5,5,228,251,6717,11,67,3,3,7,7,390,458,6641,15,14,2,7,5,5,206,226,6554,10,74,5,3,4,4,402,419,5937,14,15,1,6,8,8,215,227,7638,10,35,6,1,11,11,572,484,12620,15,57,3,1,4,4,373,357,3911,13,56,3,5,6,6,380,344,7396,13,104,8,2,7,7,490,508,10404,15,36,2,5,15,15,347,281,6372,11,0,1572,0,2046,0,63,109,
36,6,8,6,6,361,433,11367,18,71,3,5,6,6,296,299,7252,15,76,1,10,8,8,317,487,4193,19,105,8,8,3,3,255,281,10715,14,86,1,9,8,8,178,238,4588,13,87,4,4,12,12,257,345,5535,16,74,9,2,15,15,460,540,13563,20,94,7,1,16,16,595,670,14103,22,83,1,7,10,10,238,352,3188,16,46,15,6,9,9,533,641,22843,22,0,2437,0,1974,0,63,207,
93,7,6,5,5,341,446,11552,15,98,1,10,5,5,269,380,9766,14,28,3,9,10,10,300,373,6483,14,101,6,13,10,10,216,249,10539,11,53,4,6,4,4,491,555,7940,17,42,7,0,18,18,716,866,13880,22,95,12,0,9,9,618,803,14134,21,63,7,9,15,15,395,506,13981,16,2,11,8,8,8,469,483,12223,16,64,5,5,11,11,406,559,10658,17,0,1792,6,2038,3,63,87,
54,2,8,6,6,380,453,5952,16,101,2,12,12,12,196,269,7524,12,84,11,7,11,11,433,629,13384,19,100,7,10,15,15,385,560,12424,18,22,11,7,12,12,481,635,24462,19,61,13,9,6,6,611,573,18811,18,21,10,6,9,9,440,514,11500,17,107,2,9,17,17,260,280,7785,12,3,10,4,17,17,367,531,10388,17,67,8,6,24,24,493,595,16560,19,0,1905,0,2047,0,63,0,
110,2,7,1,1,179,172,7037,9,67,1,2,3,3,287,341,2617,13,101,1,6,3,3,141,123,3314,8,14,0,6,2,2,183,202,2575,10,2,0,5,3,3,232,225,3766,11,106,5,0,17,17,563,590,14418,17,104,4,2,10,10,378,326,4411,12,96,5,3,7,7,428,395,5451,14,31,2,0,12,12,281,342,6823,13,36,9,0,11,11,532,476,5743,15,0,1615,0,2047,0,63,287,
