Duration,tower_status_dire,tower_status_radiant,barracks_status_dire,barracks_status_radiant,radiant_win,first_blood_time,heroes
87,76,46,48,83,23,47,7,42,105,1,1755,2044,4,63,3,165,
50,99,74,67,42,41,13,30,69,11,0,1718,0,1983,0,63,159,
98,9,46,79,1,93,14,21,103,64,0,1786,0,2046,0,63,107,
21,49,53,2,35,94,16,102,56,43,1,2120,1982,0,63,0,274,
43,67,16,96,74,2,10,101,93,9,1,2472,1958,6,63,3,56,
46,104,63,84,2,64,10,9,23,21,1,1705,2047,0,63,0,96,
26,28,84,9,67,21,2,46,86,109,0,1565,0,2047,0,63,331,
34,104,96,6,101,53,73,56,43,25,0,2077,0,2047,0,63,107,
2,39,7,93,14,101,99,44,21,74,0,1808,6,2046,3,63,43,
106,98,101,19,83,27,104,9,36,15,1,1945,1846,6,63,3,15,
53,71,63,68,42,51,61,10,109,105,0,2085,0,1982,0,63,123,
20,14,73,88,84,26,96,41,30,74,0,2127,0,2038,0,63,3,
8,84,27,42,9,53,75,6,28,107,1,1790,2036,0,63,0,42,
9,87,54,74,8,84,93,10,91,104,0,1528,6,2047,3,63,138,
101,67,64,69,47,41,93,7,86,74,1,2247,1972,4,63,3,43,
93,11,7,0,36,49,47,69,106,55,0,267,2047,2047,63,63,105,
1,4,93,5,97,16,44,75,94,80,1,2249,2039,0,63,0,187,
42,14,93,0,34,41,7,26,21,22,1,319,2047,2047,63,63,7,
64,23,104,96,2,5,99,59,50,44,0,1675,390,1982,51,63,166,
0,0,0,0,0,0,0,82,0,0,1,0,2047,2047,63,63,0,
54,16,106,65,107,74,93,75,69,29,1,2143,1982,256,63,48,163,
13,11,9,104,101,77,20,21,46,84,0,1613,6,2047,3,63,224,
75,106,70,41,30,47,93,8,14,57,0,1332,0,2047,0,63,48,
7,75,96,34,8,9,64,44,53,74,1,1697,2047,4,63,3,42,
64,99,14,84,41,109,42,79,69,13,1,1869,2047,0,63,3,254,
46,97,16,41,5,9,77,89,99,2,1,1744,1983,4,63,3,40,
64,74,1,21,110,84,27,44,46,83,0,2163,384,1958,48,63,291,
8,55,84,21,14,75,88,1,13,9,1,2389,1974,32,63,12,13,
102,49,74,50,84,46,51,92,68,8,0,1738,4,2046,3,63,37,
53,11,88,1,105,96,43,44,57,101,0,1743,0,1846,0,63,69,
6,88,92,11,9,44,3,15,99,33,0,1783,0,1975,0,63,242,
48,44,87,64,9,10,21,57,106,14,1,1532,2046,4,63,3,100,
93,57,100,36,96,98,17,105,72,59,1,1736,2044,6,63,3,28,
8,101,65,103,20,78,31,93,75,97,1,1757,1982,262,63,51,189,69,41,109,43,78,101,20,31,15,10,104,3,65,75,103,93,96,106,8,97,
96,7,28,46,75,42,16,77,9,51,1,1761,1974,0,63,0,153,
87,44,16,82,2,74,56,33,64,51,0,1732,0,1983,0,63,167,
0,0,0,0,0,0,0,0,31,0,1,0,2047,2047,63,63,0,
39,98,41,91,71,22,4,14,36,29,0,2024,0,2046,0,63,290,
51,42,46,10,26,84,93,6,35,101,0,2433,0,2046,0,63,60,
54,69,110,106,52,42,74,2,75,93,0,2048,32,1975,12,63,103,
0,0,0,0,0,0,0,0,0,0,0,0,2047,2047,63,63,0,96,43,41,47,31,85,27,99,72,18,83,75,77,58,
17,29,62,93,71,15,16,74,32,41,0,1909,6,2046,3,63,22,
98,43,11,9,107,77,84,75,67,46,0,1450,6,2038,3,63,168,
0,46,0,0,0,0,0,0,0,0,1,0,2047,2047,63,63,0,
75,46,7,69,44,30,85,93,74,41,0,1602,0,2046,0,63,146,
73,3,44,106,72,1,104,9,2,43,0,2475,0,1846,0,63,188,
84,41,30,69,92,94,7,14,75,51,0,1979,4,1983,3,63,80,
30,32,9,98,75,57,76,44,5,85,0,2160,0,1974,0,63,5,
69,36,16,71,20,53,8,42,84,43,1,1874,1972,4,63,3,233,
21,44,107,35,87,13,1,9,26,84,0,2488,4,1958,3,63,5,
87,106,93,7,75,46,9,41,84,8,0,2012,256,2047,48,63,32,
27,47,96,56,63,80,14,26,44,29,1,1425,2047,4,63,3,60,
29,64,44,74,106,47,109,69,51,86,0,406,2047,2047,63,63,166,
78,31,9,67,49,101,89,110,93,100,1,2688,1972,0,63,0,6,
16,10,55,64,25,78,87,31,94,34,1,2160,2047,0,63,0,24,
54,11,68,100,55,84,46,65,44,5,0,2417,6,1844,3,63,182,
67,93,75,62,51,106,16,53,41,32,0,2150,0,2046,0,63,252,
104,57,17,14,75,22,16,25,35,41,1,1741,2047,256,63,48,348,
8,81,90,64,13,30,54,44,46,31,0,1913,4,1974,3,63,2,
26,50,104,53,11,9,17,16,32,41,1,2052,1982,0,63,0,204,
20,98,43,101,41,78,16,9,56,57,1,2146,1980,4,63,3,62,
23,68,67,75,47,36,81,41,87,9,1,2086,2047,0,63,0,19,
57,36,93,14,28,65,96,80,74,107,1,2038,2038,0,63,0,188,
30,11,23,83,67,101,62,41,9,14,0,1940,0,2038,0,63,85,
35,25,2,48,96,14,107,9,91,81,1,1870,1983,0,63,0,133,
15,99,11,42,69,50,41,30,36,4,0,2436,0,1796,0,63,79,
8,30,93,16,51,20,2,4,35,65,1,2318,1924,390,63,51,12,
98,107,41,87,47,14,93,9,97,3,1,1691,1983,256,63,48,54,
84,75,94,96,76,9,41,1,93,64,1,1862,2046,0,63,0,0,
71,73,64,46,107,26,93,89,7,106,1,1225,2047,390,63,51,59,
44,50,2,107,34,22,84,94,14,9,1,1934,2047,384,63,48,123,
51,93,9,7,74,21,29,68,106,94,1,1539,2046,4,63,3,60,
9,99,44,50,37,48,27,16,106,78,0,1463,0,2046,0,63,56,
13,82,23,20,69,30,41,80,78,9,0,1371,390,1974,51,63,185,
32,16,22,29,93,5,65,41,51,100,1,2106,2046,0,63,0,179,
61,2,75,85,30,104,29,36,79,84,1,1763,2047,0,63,0,72,
0,0,47,0,0,0,0,0,0,0,0,0,2047,2047,63,63,0,
86,8,14,57,35,71,16,54,53,85,1,2356,1854,0,63,0,15,
26,25,42,43,82,32,67,22,2,93,0,2100,4,1974,3,63,191,
4,17,10,25,21,87,32,92,12,47,0,1926,256,2047,48,63,0,
43,67,50,29,85,98,17,47,73,9,1,2119,1982,4,63,3,180,
97,106,37,53,42,82,9,7,41,101,0,2378,0,1974,0,63,33,
44,4,74,29,9,97,64,20,106,6,1,1834,1974,0,63,0,107,
27,75,78,85,30,101,47,99,98,84,1,6,2047,2047,63,63,0,68,15,96,43,75,47,84,85,74,56,90,64,99,78,101,30,42,72,98,27,
53,98,63,39,9,96,43,27,33,95,1,1737,2039,0,63,0,161,
82,2,22,73,71,31,10,104,7,49,0,1332,0,2047,0,63,87,
93,45,9,95,6,16,21,8,106,101,1,2180,1974,0,63,0,89,
87,32,7,8,13,15,62,30,41,104,1,2086,1982,6,63,3,100,
106,53,104,20,15,39,65,74,93,21,1,1665,2039,4,63,3,271,
2,71,39,109,86,69,17,72,63,11,0,1070,6,2046,3,63,28,
77,99,74,35,33,48,28,20,93,85,0,295,1983,2047,63,63,154,
96,75,32,88,35,85,62,63,43,110,1,2480,1974,0,63,0,14,
43,74,16,49,29,76,41,13,7,104,0,1740,0,1983,0,63,362,
3,42,65,34,67,79,106,99,93,54,0,1688,0,1975,0,63,72,
101,93,89,43,41,74,57,42,104,110,1,2409,1974,4,63,3,336,
0,0,0,0,0,0,0,0,0,106,1,0,2047,2047,63,63,0,
74,64,7,44,53,73,86,34,95,98,0,2122,0,1974,0,63,110,
89,26,29,5,1,55,65,94,7,9,0,1669,256,2047,48,63,189,
62,2,87,48,74,25,8,93,53,46,1,2307,1846,0,63,0,141,
29,102,35,75,46,86,23,42,11,107,1,1262,1982,262,63,51,45,
10,4,98,2,43,8,17,67,68,65,1,2179,2046,0,63,0,180,
9,8,92,74,63,95,44,53,27,98,0,2073,0,1975,0,63,22,
16,41,66,47,67,12,43,107,57,93,0,1787,0,1972,0,63,151,
47,78,68,59,25,10,7,19,8,16,1,1964,1974,256,63,48,189,
101,38,59,84,106,9,75,65,74,44,0,1826,6,2046,3,63,35,
86,93,49,53,41,8,9,10,14,2,1,1996,2047,0,63,0,247,
17,25,9,12,93,44,33,97,71,7,0,2127,6,1846,3,63,42,
78,81,23,64,25,58,84,104,13,99,1,1744,2047,0,63,0,148,
68,32,93,0,34,28,26,14,53,99,0,273,2047,2047,63,63,71,
101,41,13,17,86,19,84,75,83,10,0,1333,0,2047,0,63,56,
98,26,35,14,104,42,13,71,20,48,1,2119,2046,36,63,15,149,
9,32,93,53,46,33,44,8,106,105,1,1777,1972,48,63,12,231,
20,84,62,42,1,96,74,4,93,67,1,2053,1982,0,63,0,135,
101,69,14,9,44,23,85,26,110,22,0,714,1975,2047,63,63,303,
46,34,110,22,4,69,14,44,5,42,1,1817,2047,0,63,0,11,
97,41,13,68,106,43,26,71,75,67,1,1771,1974,4,63,3,235,
99,33,84,41,11,93,44,45,38,9,1,1761,1980,6,63,3,0,
5,57,106,13,109,21,6,61,92,7,0,1147,6,2047,3,63,84,
57,98,74,106,25,85,4,46,61,0,0,266,2047,2047,63,63,126,
80,47,42,6,7,43,109,56,29,0,1,281,2047,2047,63,63,234,
74,7,41,12,101,46,21,10,5,16,1,1642,2038,256,63,48,4,
106,33,10,7,110,105,26,75,87,67,0,309,2047,2047,63,63,0,
106,32,79,109,40,8,13,101,62,67,1,2333,1846,0,63,0,17,
23,57,44,75,73,36,74,30,41,9,1,1214,2039,262,63,51,85,
9,35,21,36,69,14,27,48,100,59,0,1955,0,2038,0,63,65,
69,67,104,44,51,62,75,41,22,80,1,2072,2046,0,63,0,121,
9,53,12,23,39,11,104,30,85,57,0,2169,6,1972,3,63,232,
42,45,72,99,84,43,94,36,91,37,0,2014,4,1974,3,63,14,
41,8,40,101,35,71,87,21,39,106,1,2097,1982,0,63,0,202,
67,47,0,54,110,41,9,74,64,86,1,318,2047,2047,63,63,45,
104,101,96,25,106,47,15,85,78,84,1,918,2047,2039,63,63,193,77,109,41,43,78,101,104,47,67,10,42,34,25,15,96,84,87,11,106,85,
15,9,106,7,36,25,101,74,109,39,1,2032,1972,256,63,48,50,
93,104,99,30,72,21,6,94,53,29,0,2088,4,1975,3,63,252,
106,42,80,9,82,17,26,101,32,81,0,1760,4,2039,3,63,46,
62,7,97,75,44,82,21,41,64,34,1,2689,1974,256,63,48,170,
50,59,93,94,62,74,5,98,53,44,1,1653,2047,256,63,48,162,
106,94,30,21,84,46,12,68,89,110,1,2162,2038,4,63,3,295,
5,15,93,84,78,36,68,95,29,23,1,2171,2039,0,63,0,191,
9,67,46,7,86,29,44,42,40,30,0,191,2047,2047,63,63,12,
47,96,83,32,5,36,62,1,14,87,1,1676,2047,256,63,48,0,
74,99,9,2,1,93,63,44,87,104,1,1750,1982,4,63,3,9,
9,53,67,14,29,54,2,75,11,21,1,2175,1828,0,63,0,65,
56,53,17,72,94,64,71,93,21,69,1,2218,2047,4,63,3,0,
35,104,97,17,86,2,93,75,68,14,0,1266,1974,1983,63,63,53,
49,69,93,104,75,67,99,66,101,43,1,2230,2047,0,63,0,254,
84,78,67,55,75,26,46,12,9,104,1,2043,1982,4,63,3,72,
62,9,13,46,20,99,44,26,47,50,0,1951,4,2022,3,63,0,
28,16,44,30,98,69,14,43,41,50,1,1809,1974,0,63,0,152,
103,106,67,9,57,8,47,51,29,44,0,43,2047,2047,63,63,0,
31,22,41,61,16,10,53,15,83,39,1,910,2047,432,63,60,184,
14,100,85,93,63,77,43,27,9,101,0,2154,0,2039,0,63,73,
75,17,29,77,69,43,93,2,110,64,1,78,2047,2047,63,63,0,
0,61,0,105,0,0,0,20,0,0,1,0,2047,2047,63,63,0,
7,98,44,31,82,8,23,43,12,9,1,2021,2038,4,63,3,434,
10,96,34,36,84,74,101,44,88,104,1,1800,2047,0,63,0,218,
59,36,17,9,20,11,18,75,48,44,1,1689,2047,4,63,3,14,
3,74,86,104,11,13,47,36,67,9,1,2324,1846,0,63,0,52,
82,99,46,9,26,20,19,71,44,21,1,1907,1846,0,63,0,62,
75,101,98,19,104,8,74,84,37,29,0,1757,384,1982,48,63,147,
31,62,106,56,13,50,64,2,74,15,1,1535,1975,6,63,3,74,
84,11,98,70,4,106,93,101,16,75,0,1863,256,1983,48,63,49,
86,26,75,13,106,104,105,110,34,59,0,1701,260,2047,51,63,71,
93,26,62,14,103,6,104,52,92,17,0,1558,6,2046,3,63,119,
41,69,54,64,11,15,17,75,2,100,1,2651,1956,0,63,0,123,
93,19,36,25,74,107,46,95,86,98,0,1841,0,1983,0,63,140,
44,51,101,69,16,41,21,31,50,1,1,2397,1982,0,63,0,373,
44,2,51,30,10,34,7,48,62,99,0,0,2047,2047,63,63,0,
37,41,33,25,13,42,20,96,39,68,0,267,2047,2047,63,63,112,
101,102,93,88,34,52,109,98,84,36,0,1599,0,2046,0,63,128,
69,16,46,87,6,93,68,62,51,17,0,1755,4,1974,3,63,53,
42,54,55,10,68,87,14,29,36,92,1,1672,1975,260,63,51,140,41,15,78,43,68,29,92,42,30,74,101,22,36,55,87,10,31,44,14,54,
51,84,1,101,10,86,11,6,9,62,0,2095,4,2044,3,63,143,
44,68,9,8,91,88,15,53,86,11,1,1230,2047,452,63,51,57,
107,44,34,25,101,104,74,18,9,83,1,1771,2047,0,63,0,102,
40,52,47,57,29,8,84,4,16,9,1,2271,1974,0,63,0,0,
102,87,98,11,34,9,44,107,59,106,0,1311,48,2047,12,63,33,
45,33,88,47,30,44,101,96,35,58,1,1737,2047,0,63,0,319,
25,23,71,44,27,86,2,59,11,105,1,1604,2046,6,63,3,136,
53,21,13,32,81,16,29,101,9,67,0,2388,256,1974,48,63,12,
71,41,64,53,101,30,21,54,69,17,1,1360,2047,4,63,3,129,
53,41,43,30,98,17,29,9,79,94,0,1746,4,1975,3,63,164,
41,104,94,97,68,56,93,61,30,88,0,1351,0,2047,0,63,17,
0,0,0,0,0,0,0,0,0,0,1,0,2047,2047,63,63,0,
67,62,93,23,27,86,49,41,29,9,1,1701,2038,4,63,3,91,
72,22,16,71,74,66,27,8,55,15,0,1455,0,1982,0,63,226,
101,39,96,42,1,86,4,36,29,56,0,1698,256,1983,48,63,69,
62,106,102,23,9,93,99,16,32,101,1,1859,1983,256,63,48,5,
9,29,74,109,32,98,53,30,41,11,1,1913,1982,0,63,0,173,
63,29,16,67,46,109,14,21,18,13,1,2264,1974,260,63,51,51,
34,25,97,44,9,67,21,70,36,26,1,2348,2047,4,63,3,58,
96,11,53,35,97,94,28,61,43,20,0,2378,0,1846,0,63,264,
36,109,7,64,43,78,97,86,16,67,1,2069,2047,0,63,0,8,
104,84,94,64,27,97,53,75,49,44,1,2584,1542,384,15,48,37,
104,25,101,97,42,83,106,4,98,0,0,254,2047,2047,63,63,63,
8,20,14,64,57,74,75,23,83,97,1,1948,1974,6,63,3,122,
99,3,44,47,86,9,39,74,19,94,1,325,2047,2047,63,63,236,
47,21,27,8,50,49,64,101,74,29,1,1864,2046,0,63,0,275,
78,68,42,9,6,40,27,14,93,10,1,1917,2038,0,63,0,8,
9,11,29,110,44,84,53,101,19,82,1,1919,1840,0,63,0,46,
46,71,107,6,16,47,67,7,74,73,1,1114,2046,388,63,51,125,
2,106,7,11,67,107,69,36,93,46,1,2367,1975,256,63,48,8,
46,21,101,2,44,13,84,36,98,109,0,1789,256,2039,48,63,256,
53,27,29,41,98,106,99,7,44,75,0,1922,0,2039,0,63,56,
42,8,64,45,106,107,3,67,74,26,1,1250,2047,4,63,3,388,
47,69,16,87,67,53,15,0,43,93,1,361,2047,2047,63,63,45,
74,64,32,35,41,33,106,44,62,7,0,2473,6,1974,3,63,93,
67,43,2,68,71,97,7,53,50,44,1,2172,1972,4,63,3,199,
13,109,27,74,53,18,9,17,75,94,0,2125,0,2047,0,63,63,
78,101,67,26,17,105,75,88,93,11,1,2128,1855,256,63,48,111,
11,28,97,59,83,107,57,44,29,6,0,2071,6,1974,3,63,154,
15,31,44,58,3,4,91,104,13,7,1,525,2047,2047,63,63,28,
21,46,73,6,20,38,63,8,83,64,1,1539,1974,0,63,0,80,
0,0,0,0,0,0,0,0,0,0,1,0,2047,2047,63,63,0,
14,84,107,64,82,33,63,22,20,89,1,1837,2038,0,63,0,72,
25,63,70,75,1,46,98,21,5,41,0,1955,4,1982,3,63,180,
99,1,9,69,34,64,80,13,16,44,0,2538,0,2032,0,63,300,
22,10,16,29,51,103,75,15,93,67,1,1961,2039,4,63,3,87,
42,74,83,101,9,21,60,55,104,10,1,1988,1980,0,63,0,162,
2,25,74,75,67,47,36,29,10,106,1,1227,2047,388,63,51,0,
41,75,32,74,69,39,71,93,101,16,1,1945,1983,262,63,51,13,
6,11,7,9,34,80,41,21,84,74,1,999,2047,1798,63,51,49,
74,15,16,96,79,82,98,9,49,84,1,1770,1982,4,63,3,35,
13,84,56,60,67,17,7,65,14,93,1,2501,1974,0,63,0,19,
48,99,57,51,86,63,98,44,91,4,1,1255,2047,4,63,3,116,
18,102,34,14,0,9,38,32,82,7,0,309,2047,2047,63,63,69,
17,5,11,29,7,88,34,104,19,0,1,325,2047,2047,63,63,230,
39,74,57,28,20,84,17,69,13,32,1,2267,1983,256,63,48,174,
14,48,2,40,22,84,95,94,44,99,1,1988,1982,0,63,0,102,
25,68,41,65,22,104,18,9,11,10,0,2368,0,1974,0,63,103,
86,62,11,68,22,47,7,99,93,26,0,1622,6,2038,3,63,55,
26,19,53,89,69,36,37,107,8,106,0,2147,0,1846,0,63,66,
36,93,48,4,22,55,51,74,8,26,1,1969,1974,6,63,3,13,
26,18,32,38,4,109,99,57,86,68,1,2206,1968,260,63,51,80,
106,42,20,15,96,73,56,86,0,82,1,254,2047,2047,63,63,0,29,47,109,77,96,86,64,15,41,75,43,93,56,42,73,20,3,54,82,106,
69,8,88,40,9,2,14,84,41,27,1,1987,1982,0,63,0,35,
71,106,88,36,16,99,22,64,93,18,1,1569,1982,256,63,48,9,
14,41,27,87,2,33,17,96,6,92,1,2441,1974,256,63,48,118,
87,41,93,96,30,72,9,43,78,80,1,1791,1974,6,63,3,14,
95,25,9,41,107,47,4,75,34,89,1,1564,1854,0,63,48,98,
13,25,61,93,10,9,90,14,41,23,0,2056,0,1796,0,51,198,
62,8,27,110,17,97,41,74,26,57,1,785,2047,2038,63,63,143,
2,109,22,51,50,14,8,7,38,69,1,1800,1982,0,63,0,122,
42,50,33,104,100,2,1,60,20,36,1,2000,1974,0,63,0,153,
93,56,9,106,84,44,59,57,6,54,0,1949,0,1830,0,63,113,
74,7,37,68,81,106,20,86,21,93,0,23,2047,2047,63,63,0,
104,16,93,94,27,66,7,35,56,98,1,1608,2036,6,63,3,79,
26,91,81,17,51,64,40,74,44,8,0,1783,0,2047,0,63,125,
93,107,17,20,27,84,38,21,44,106,1,1485,2047,260,63,51,133,
56,14,110,30,6,74,20,73,63,32,1,316,2047,2047,63,63,103,
83,43,101,67,46,9,68,58,49,74,1,2273,1974,0,63,0,291,
50,28,47,53,43,74,62,84,67,70,1,1570,2047,0,63,0,150,
4,86,94,75,2,110,33,89,44,9,1,1802,2046,4,63,3,10,
84,44,66,14,64,17,57,27,98,104,0,6,2047,2047,63,63,0,
85,5,10,84,76,69,68,73,43,75,1,2153,1968,0,60,0,104,
106,23,21,37,56,14,9,41,30,84,0,2690,0,1590,0,15,42,
19,105,32,47,16,34,52,65,49,80,1,2288,2038,0,63,0,165,
109,45,47,2,22,98,23,41,84,27,1,1392,2039,32,63,12,169,
73,95,64,105,87,39,90,68,4,1,0,433,2047,2047,63,63,223,
74,9,67,64,59,26,33,100,46,106,0,2154,0,1975,0,63,277,
71,9,11,1,90,43,57,110,44,53,0,2366,0,1974,0,63,80,
101,56,104,105,46,74,8,16,69,102,1,1844,1983,0,63,0,160,
22,7,15,25,2,17,69,44,79,63,1,2364,2038,4,63,3,171,
1,46,34,65,7,9,26,93,109,53,1,1743,2047,0,63,0,48,
104,97,91,77,9,36,70,72,107,27,1,2387,1974,0,63,0,166,
101,44,83,51,97,36,4,53,22,109,0,487,2047,2047,63,63,195,
12,30,11,1,68,39,57,29,53,54,1,2031,1974,0,63,0,206,
96,42,64,50,74,2,67,5,104,13,1,2080,1972,0,63,0,210,
0,63,74,37,17,75,20,14,42,13,1,442,2047,2047,63,63,30,
63,93,106,101,48,26,11,23,60,51,0,2001,260,1974,51,63,128,
64,84,49,40,96,104,58,93,25,29,1,1635,1983,384,63,48,213,
74,49,36,101,53,70,47,69,30,67,0,1679,4,2046,3,63,8,
34,48,96,9,5,46,106,15,7,91,1,2054,1982,6,63,3,166,
69,41,101,82,9,44,68,53,7,46,1,2044,2038,6,63,3,84,
5,22,42,101,65,46,88,9,53,4,1,1530,2038,1542,63,15,16,
9,84,16,6,43,33,46,93,96,0,1,190,2047,2047,63,63,0,
25,14,56,26,74,11,9,102,1,2,0,1995,0,1847,0,63,194,
37,78,25,40,18,29,35,59,87,23,1,1364,2047,6,63,3,35,
56,0,0,0,98,0,109,0,0,0,0,0,2047,2047,63,63,0,
99,105,102,51,44,101,55,18,54,74,1,2016,1974,6,63,3,234,
19,6,97,75,70,86,9,33,26,44,1,775,2046,1956,63,63,368,
67,57,43,9,52,28,74,87,37,93,0,2078,0,2046,0,63,451,
11,75,85,30,10,39,84,69,36,44,1,1977,1847,0,63,0,8,
104,64,4,43,10,99,93,69,20,15,1,1929,1983,4,63,3,3,
67,106,25,61,3,20,102,17,9,6,1,1468,1983,256,63,48,62,
39,14,27,29,109,104,21,97,71,62,0,1943,4,1974,3,63,174,
87,80,63,44,70,6,74,75,54,21,1,1443,2047,0,63,0,144,
16,34,9,97,19,23,86,91,94,106,1,157,2047,2047,63,63,0,
74,46,83,7,44,52,10,84,14,40,0,1746,0,2047,0,63,13,
43,64,54,26,1,62,18,7,69,17,0,2020,0,1846,12,63,86,
9,25,0,93,41,86,21,74,54,73,0,257,2047,2047,63,63,90,
82,69,46,62,3,43,84,33,51,11,1,1716,1974,0,63,0,259,
110,73,42,47,101,9,21,51,30,41,1,2024,2047,0,63,0,56,
16,101,93,14,78,98,31,15,43,75,1,2025,1974,256,63,48,171,
23,16,8,75,72,53,62,67,11,31,1,1849,1982,4,63,3,144,
68,78,44,50,96,26,58,15,98,6,0,310,2047,2047,63,63,146,
43,96,64,71,94,100,41,63,98,86,1,1533,2039,0,63,0,121,
63,106,71,64,41,51,2,28,36,82,1,2037,1972,0,63,3,216,
7,50,54,97,75,4,14,31,104,74,1,1970,1974,0,63,0,201,
14,13,93,9,59,103,32,35,4,55,1,38,2047,2047,63,63,0,
35,29,9,62,63,17,28,96,44,16,0,1679,384,1983,48,63,28,
11,32,9,64,20,43,3,85,1,54,1,1752,1972,4,63,3,164,
84,42,25,16,39,107,67,86,36,14,1,1924,1982,0,63,0,16,
46,75,62,69,67,80,32,9,47,7,0,2428,0,2036,0,63,132,
36,84,35,74,70,2,7,97,18,48,1,1258,2047,4,63,3,220,
109,101,93,70,22,15,50,42,57,53,1,2360,1844,0,63,0,68,
1,25,64,16,14,98,85,32,5,13,0,2486,0,1956,0,63,5,
53,63,22,94,9,67,47,75,36,104,1,1170,2047,260,63,51,79,
21,96,0,35,30,74,79,41,98,9,0,297,2047,2047,63,63,34,
68,47,41,16,65,29,84,42,39,101,1,1938,2046,0,63,0,186,15,75,43,45,47,84,101,41,67,30,7,27,29,68,39,16,88,109,42,65,
11,102,1,46,42,69,32,70,14,7,1,2281,1974,0,63,0,119,
42,57,19,20,44,95,71,59,86,73,0,1099,6,2047,3,63,13,
93,50,0,26,107,84,9,52,8,74,0,331,2047,2047,63,63,80,
74,84,39,87,31,14,51,29,48,54,1,1746,1983,256,63,48,236,
64,44,84,74,93,47,77,32,87,92,0,1628,0,1983,0,63,149,
44,9,11,110,7,51,64,89,106,33,1,1923,1982,0,63,0,125,
93,64,41,75,9,1,53,62,30,17,1,2174,1972,388,63,51,113,
0,44,0,0,0,0,0,0,0,0,1,0,2047,2047,63,63,0,
63,49,16,41,30,44,86,98,70,84,0,2386,0,1974,0,63,176,
21,63,75,3,54,105,74,47,67,96,1,1972,1983,256,63,48,110,
30,44,73,96,22,98,106,82,1,9,1,1867,2047,256,63,48,12,
64,29,6,74,41,103,44,68,36,47,0,1523,0,1983,0,63,253,
26,8,84,95,98,37,93,57,43,25,0,2181,0,1956,0,63,104,
11,57,85,41,53,44,7,46,76,9,0,1530,0,1983,0,63,334,
8,5,101,104,107,91,93,31,97,1,0,2495,0,1828,0,63,142,
36,56,69,2,54,73,103,68,41,70,0,2624,0,1828,0,63,125,
81,34,102,67,32,44,53,22,29,25,0,215,2023,2047,63,63,0,
7,41,34,86,43,109,64,31,11,29,1,2029,2038,0,63,0,94,
41,69,30,56,46,93,42,51,101,29,0,2013,6,1974,3,63,134,
84,44,9,61,2,75,86,78,6,56,1,1943,2047,0,63,16,169,
15,30,16,47,48,5,104,42,74,53,1,2091,1972,6,63,3,98,
48,85,101,16,74,15,86,89,7,13,1,2001,2039,0,63,0,82,
20,6,53,46,61,104,84,23,25,43,1,1231,2047,0,63,0,42,
9,93,95,14,51,74,44,8,84,75,1,2067,1982,256,63,48,0,
96,11,101,2,57,86,104,29,39,53,1,2279,1980,6,63,3,67,
41,15,7,104,101,74,9,96,1,42,1,2287,1968,0,63,0,0,
53,93,7,62,11,28,26,32,48,74,1,1951,2047,0,63,0,0,
74,89,40,32,29,77,39,44,26,84,1,1960,1974,260,63,51,14,
14,13,23,41,43,67,74,31,9,96,0,2053,256,1974,48,63,69,
93,9,47,101,71,46,16,67,40,32,1,1201,2047,390,63,51,80,
5,44,74,91,63,64,10,93,2,21,0,1768,260,1982,51,63,42,
57,15,106,33,21,76,84,53,22,104,1,1332,2044,7,63,3,421,
9,36,64,23,5,26,42,56,75,22,1,1566,2046,0,63,48,0,
57,94,13,25,101,43,11,109,99,64,1,12,2047,2047,63,63,0,
56,22,67,74,16,9,36,1,47,2,1,1846,1982,0,63,0,53,
93,2,42,53,23,4,51,101,36,16,0,1946,4,1974,3,63,179,
95,11,52,62,101,54,59,94,31,93,1,1669,2047,0,63,0,106,
104,87,46,8,2,52,71,13,70,21,0,1557,1974,1982,63,63,52,
30,41,17,53,31,73,9,75,21,74,0,2016,0,1982,0,63,55,
86,69,81,9,74,7,6,39,104,75,0,2577,4,1828,3,63,82,
9,93,11,73,5,86,88,65,1,62,1,2205,1983,0,63,0,12,
22,96,35,45,101,77,53,31,99,81,0,2183,0,1975,0,63,161,
67,50,34,96,53,14,20,35,74,9,1,2223,2047,0,63,3,72,
86,77,35,13,36,43,102,30,41,9,1,932,2047,260,63,51,56,
97,72,8,68,75,22,36,42,4,38,1,1928,1982,390,63,51,348,
7,64,51,14,48,97,98,94,17,88,1,2090,2046,4,63,3,130,
14,46,93,1,68,21,83,41,101,22,0,1892,0,2047,48,63,199,
84,17,26,106,7,97,55,36,44,102,0,1977,32,1975,12,63,285,
54,16,23,44,36,4,2,15,7,106,0,2167,0,2047,0,63,142,
80,18,45,97,27,84,41,5,93,83,0,1771,4,2047,3,63,113,
106,110,9,54,68,5,27,29,74,44,1,1642,1975,0,63,0,40,
58,86,26,67,43,74,69,11,9,99,0,2519,0,2046,0,63,138,
62,8,69,47,106,102,46,74,96,79,1,1531,2047,384,63,48,162,
35,7,93,74,8,17,67,70,69,9,0,828,2047,2036,63,63,104,
0,0,0,0,104,0,0,0,101,0,1,0,2047,2047,63,63,0,
43,21,81,7,102,2,42,75,74,9,0,1574,256,1974,48,63,104,
29,44,74,31,69,86,22,47,2,67,0,1698,0,2047,0,63,300,
25,9,93,18,78,49,101,64,69,39,0,110,2047,2047,63,63,0,
8,98,49,36,86,27,93,55,46,5,0,2357,256,1958,48,63,76,
105,51,82,11,93,62,14,83,71,23,1,2013,2047,0,63,0,127,
